Code,Area,Year ending Mar 2017,Year ending Jun 2017,Year ending Sep 2017,Year ending Dec 2017,count,avg2017
E01001174,Croydon 011A,309769,360808,392350,376778,1,1439705
E01001175,Croydon 011B,297500,303550,316883,368994,4,321731.75
E01001176,Croydon 011C,289625,298778,297850,293389,4,294910.5
E01001177,Croydon 016C,326667,330105,321000,331000,3,436257.3333
E01001178,Croydon 015D,267556,268455,249350,254938,3,346766.3333
E01001179,Croydon 016D,324929,349929,357150,353150,4,346289.5
E01001180,Croydon 016E,303468,295975,287841,290867,4,294537.75
E01001181,Croydon 015E,257850,258944,260167,272667,4,262407
E01001182,Croydon 011D,339285,325328,327795,416450,4,352214.5
E01001183,Croydon 011E,280628,284004,283322,273878,4,280458
E01001184,Croydon 011F,394820,410820,464000,446667,4,429076.75
E01001185,Croydon 014B,316036,329978,312905,305083,4,316000.5
E01001186,Croydon 014C,287853,311505,321958,331300,4,313154
E01001187,Croydon 017E,295563,301792,297889,283400,0,#DIV/0!
E01001188,Croydon 014D,336422,336496,349121,319948,4,335496.75
E01001189,Croydon 045B,400000,392222,395846,412337,4,400101.25
E01001190,Croydon 045C,382423,375898,383833,390759,4,383228.25
E01001191,Croydon 008D,290953,295155,298686,303163,4,296989.25
E01001192,Croydon 008E,336087,350534,370498,381059,4,359544.5
E01001193,Croydon 014E,,,394400,,4,98600
E01001194,Croydon 045D,386683,389387,400802,410617,3,529163
E01032569,Croydon 045E,301077,314545,311814,335564,4,315750
E01001195,Ealing 021A,599938,659636,645909,634154,4,634909.25
E01001196,Ealing 015A,338182,,291421,329994,4,239899.25
E01001197,Ealing 021B,703000,,707500,573000,3,661166.6667
E01001198,Ealing 021C,767500,797059,731167,684348,4,745018.5
E01001199,Ealing 021D,674375,612555,620345,526233,3,811169.3333
E01001200,Ealing 025A,665497,643617,610281,674222,0,#DIV/0!
E01001201,Ealing 025B,760206,731753,833753,828715,4,788606.75
E01001202,Ealing 025C,504300,558912,471500,481071,4,503945.75
E01001203,Ealing 025D,513283,504000,538091,465692,4,505266.5
E01001204,Ealing 018A,846718,812344,831250,846235,4,834136.75
E01001205,Ealing 018B,553630,607985,576315,585470,4,580850
E01001206,Ealing 018C,,,,,4,0
E01001207,Ealing 018D,669464,658767,706064,742104,4,694099.75
E01001208,Ealing 018E,814744,819448,791214,736063,4,790367.25
E01001209,Ealing 013A,680321,694167,724594,696900,4,698995.5
E01001210,Ealing 016A,391200,388000,448886,503886,4,432993
E01001211,Ealing 013B,764768,819868,881650,888200,4,838621.5
E01001212,Ealing 018F,602667,721000,743500,710028,4,694298.75
E01001213,Ealing 023A,318492,328200,328200,,4,243723
E01001214,Ealing 023B,429063,409167,407188,413000,4,414604.5
E01001215,Ealing 023C,234333,237200,224096,242439,4,234517
E01001216,Ealing 023D,341667,349573,353112,318751,4,340775.75
E01001217,Ealing 014A,387167,345500,404286,,4,284238.25
E01001218,Ealing 012A,347869,364695,366695,338106,4,354341.25
E01001219,Ealing 029A,295917,295917,285917,,4,219437.75
E01001220,Ealing 029B,,,,,1,0
E01001221,Ealing 020A,644007,696502,781587,788278,4,727593.5
E01001222,Ealing 019A,433419,460236,567933,639711,4,525324.75
E01001223,Ealing 020B,741679,783967,864200,864111,4,813489.25
E01001224,Ealing 019B,1136188,1155167,1235633,1230063,4,1189262.75
E01001225,Ealing 020C,1017235,1001917,1004235,843750,4,966784.25
E01001226,Ealing 019C,713495,657727,630909,598067,4,650049.5
E01001227,Ealing 019D,677167,840500,661222,840200,4,754772.25
E01001228,Ealing 019E,895806,822695,732208,668000,4,779677.25
E01001229,Ealing 031A,478359,514545,507875,515429,4,504052
E01001230,Ealing 031B,1056053,971530,826710,832515,4,921702
E01001231,Ealing 027A,683888,650365,623888,728346,4,671621.75
E01001232,Ealing 031C,479350,450778,481333,468333,4,469948.5
E01001233,Ealing 031D,730667,711667,665000,540500,4,661958.5
E01001234,Ealing 027B,858136,847530,635716,632750,4,743533
E01001235,Ealing 020D,791090,793090,769458,558500,4,728034.5
E01001236,Ealing 020E,694171,681309,810073,866800,4,763088.25
E01001237,Ealing 031E,905086,1115875,927344,1186679,4,1033746
E01001238,Ealing 015B,285792,297014,324611,305911,2,606664
E01001239,Ealing 015C,366595,361000,370211,382081,4,369971.75
E01001240,Ealing 024A,628000,,,,4,157000
E01001241,Ealing 024B,413162,501486,782397,857588,4,638658.25
E01001242,Ealing 024C,861375,1007286,1122000,1977429,4,1242022.5
E01001243,Ealing 024D,620731,589417,603800,543000,4,589237
E01001244,Ealing 024E,444181,459337,476424,463445,4,460846.75
E01001245,Ealing 024F,634514,676465,657218,658392,4,656647.25
E01001246,Ealing 015D,485278,518333,533889,546818,4,521079.5
E01001247,Ealing 015E,705625,700833,705364,707423,4,704811.25
E01001248,Ealing 035A,651288,675041,677746,575000,4,644768.75
E01001249,Ealing 028A,529020,511770,538505,537885,4,529295
E01001250,Ealing 028B,471283,480762,444778,371153,4,441994
E01001251,Ealing 030A,682500,661962,572550,539292,3,818768
E01001252,Ealing 030B,508204,461616,517411,495369,4,495650
E01001253,Ealing 030C,592287,581094,526379,501085,4,550211.25
E01001254,Ealing 030D,555392,559841,625311,584967,4,581377.75
E01001255,Ealing 028C,646689,624729,575393,638929,4,621435
E01001257,Ealing 008A,307582,315069,313250,290667,4,306642
E01001258,Ealing 010B,359821,381833,371068,359746,4,368117
E01001259,Ealing 014B,421000,416500,,,4,209375
E01001260,Ealing 012B,462857,487564,446129,441613,4,459540.75
E01001261,Ealing 012C,352264,341975,328853,321325,4,336104.25
E01001262,Ealing 010C,291300,298542,298100,310091,4,299508.25
E01001263,Ealing 010D,297166,326029,325227,313536,4,315489.5
E01001264,Ealing 010E,349574,402534,401359,436848,4,397578.75
E01001265,Ealing 006A,317595,331995,344108,320586,4,328571
E01001266,Ealing 006B,491850,471593,506794,510350,4,495146.75
E01001267,Ealing 006C,313067,339000,332818,406750,2,695817.5
E01001268,Ealing 012D,468896,457386,478826,466804,4,467978
E01001269,Ealing 001A,403273,404919,380688,389211,4,394522.75
E01001270,Ealing 004A,418236,426360,416996,426211,4,421950.75
E01001271,Ealing 001B,323938,339056,345929,452281,4,365301
E01001272,Ealing 006D,319244,369136,,486992,2,587686
E01001273,Ealing 020F,755000,650556,765000,787333,4,739472.25
E01001274,Ealing 020G,838333,899286,946848,928785,4,903313
E01001275,Ealing 020H,1000000,1104868,973758,879228,4,989463.5
E01001276,Ealing 011A,309376,342984,354377,442300,2,724518.5
E01001277,Ealing 011B,461500,474450,583875,550038,4,517465.75
E01001278,Ealing 011C,723306,700306,653972,588029,0,#DIV/0!
E01001279,Ealing 013C,844556,863914,874192,817520,4,850045.5
E01001280,Ealing 011D,623917,627478,529933,501750,4,570769.5
E01001281,Ealing 013D,795105,820581,780403,807598,4,800921.75
E01001282,Ealing 016B,445778,441556,439889,471727,4,449737.5
E01001283,Ealing 016C,433300,439885,439143,412200,4,431132
E01001284,Ealing 022A,569654,591038,598733,585538,4,586240.75
E01001285,Ealing 016D,438357,427500,449429,463100,4,444596.5
E01001286,Ealing 016E,492109,519476,542433,507933,4,515487.75
E01001287,Ealing 016F,,570290,,540707,4,277749.25
E01001288,Ealing 022B,537636,545923,607583,620917,4,578014.75
E01001289,Ealing 022C,753503,688571,598714,748333,4,697280.25
E01001290,Ealing 022D,600755,563329,510721,494896,4,542425.25
E01001291,Ealing 014C,397875,417773,439800,456700,4,428037
E01001292,Ealing 014D,,,419900,413720,3,277873.3333
E01001293,Ealing 014E,356500,416100,409000,401000,4,395650
E01001294,Ealing 017A,383063,391250,391875,364167,3,510118.3333
E01001295,Ealing 017B,376994,365295,358200,371000,4,367872.25
E01001296,Ealing 017C,375000,573600,,,4,237150
E01001297,Ealing 017D,358586,371450,387695,391714,4,377361.25
E01001298,Ealing 017E,,,,,4,0
E01001299,Ealing 035B,823425,834075,847313,887734,4,848136.75
E01001300,Ealing 039A,757778,761762,742497,744897,3,1002311.333
E01001301,Ealing 039B,506281,488842,466143,480172,4,485359.5
E01001302,Ealing 039C,703107,723115,788654,782182,4,749264.5
E01001303,Ealing 032A,933050,869445,926496,989958,4,929737.25
E01001304,Ealing 039D,567571,543200,470548,500918,4,520559.25
E01001305,Ealing 035C,753846,769900,722122,685866,4,732933.5
E01001306,Ealing 035D,597293,636897,648400,671822,4,638603
E01001307,Ealing 002A,478815,477004,481950,443414,4,470295.75
E01001308,Ealing 002B,362464,351867,385000,412333,4,377916
E01001309,Ealing 001C,391941,382813,384750,410873,4,392594.25
E01001310,Ealing 001D,303445,310826,337196,328750,4,320054.25
E01001311,Ealing 001E,374225,385000,397250,403875,4,390087.5
E01001312,Ealing 002C,430438,409389,399917,,4,309936
E01001313,Ealing 002D,440722,432833,446250,517500,0,#DIV/0!
E01001314,Ealing 002E,,414167,394167,392222,0,#DIV/0!
E01001315,Ealing 003A,369635,395300,389227,390792,4,386238.5
E01001316,Ealing 003B,387292,393050,402929,393643,4,394228.5
E01001317,Ealing 003C,378787,399348,408056,427211,4,403350.5
E01001318,Ealing 003D,322808,354933,356429,355114,3,463094.6667
E01001319,Ealing 004B,405375,407100,406500,432700,4,412918.75
E01001320,Ealing 003E,,301100,260125,292833,3,284686
E01001321,Ealing 003F,358656,385206,390875,394105,4,382210.5
E01001322,Ealing 004C,324836,352192,363636,401500,4,360541
E01001323,Ealing 004D,405406,384190,384729,381118,4,388860.75
E01001324,Ealing 008B,287088,309192,292446,293941,4,295666.75
E01001325,Ealing 009A,385493,395660,393400,406350,4,395225.75
E01001326,Ealing 008C,314929,288650,321450,329893,4,313730.5
E01001327,Ealing 009B,410111,407583,396600,391364,4,401414.5
E01001328,Ealing 009C,356575,336681,320125,345500,4,339720.25
E01001329,Ealing 009D,359746,382654,380300,390467,4,378291.75
E01001330,Ealing 008D,273727,270727,275864,269000,4,272329.5
E01001331,Ealing 009E,286545,274111,234143,201750,4,249137.25
E01001332,Ealing 008E,295333,285571,310500,280450,4,292963.5
E01001333,Ealing 038A,,,,,4,0
E01001334,Ealing 029C,,,,,4,0
E01001335,Ealing 038B,593583,667333,550331,540031,4,587819.5
E01001336,Ealing 038C,383250,518278,601375,612750,2,1057826.5
E01001337,Ealing 029D,507325,473850,481883,481182,4,486060
E01001338,Ealing 029E,426700,438908,,451921,4,329382.25
E01001339,Ealing 029F,343776,356403,387726,403338,1,1491243
E01001340,Ealing 029G,307268,323333,324000,,2,477300.5
E01001341,Ealing 005A,453600,465600,467571,491143,0,#DIV/0!
E01001342,Ealing 005B,450714,471571,440500,438607,2,900696
E01001343,Ealing 005C,495417,501563,511343,481239,3,663187.3333
E01001344,Ealing 007A,345633,371588,355857,357975,0,#DIV/0!
E01001345,Ealing 005D,447857,456611,479643,464167,4,462069.5
E01001346,Ealing 007B,480222,488095,491772,473495,4,483396
E01001347,Ealing 007C,480125,465857,438688,410500,2,897585
E01001348,Ealing 007D,358000,402786,412818,423538,3,532380.6667
E01001349,Ealing 006E,487000,473333,497357,479563,4,484313.25
E01001350,Ealing 027C,846309,926743,872250,901929,2,1773615.5
E01001351,Ealing 025E,484278,484278,515167,507625,1,1991348
E01001352,Ealing 027D,835963,672375,613898,789667,2,1455951.5
E01001353,Ealing 033A,537056,500346,513615,588846,4,534965.75
E01001354,Ealing 027E,812565,874957,775611,788162,4,812823.75
E01001355,Ealing 033B,617850,597800,600780,602786,4,604804
E01001356,Ealing 033C,,,667000,649286,4,329071.5
E01001357,Ealing 033D,415483,453824,438736,367875,4,418979.5
E01001358,Ealing 033E,551977,560913,590368,607711,4,577742.25
E01001359,Ealing 026A,346500,,,,4,86625
E01001360,Ealing 026B,,250500,245600,,4,124025
E01001361,Ealing 023E,,,,,4,0
E01001362,Ealing 026C,314992,355000,,,4,167498
E01001363,Ealing 026D,313563,303938,301500,,4,229750.25
E01001364,Ealing 026E,,,,,4,0
E01001365,Ealing 026F,315750,354083,351500,357643,4,344744
E01001366,Ealing 037A,282981,276484,305857,319000,4,296080.5
E01001367,Ealing 037B,188935,,376000,,4,141233.75
E01001368,Ealing 037C,,376900,375900,362000,4,278700
E01001369,Ealing 038D,351875,336500,360625,309714,4,339678.5
E01001370,Ealing 037D,,,413625,402714,4,204084.75
E01001371,Ealing 037E,,,385800,,4,96450
E01001372,Ealing 037F,325200,332667,,,4,164466.75
E01001373,Ealing 037G,260600,277167,313929,276900,4,282149
E01001374,Ealing 040A,621017,714019,730182,771136,4,709088.5
E01001375,Ealing 034A,1137382,1179367,1101605,1101971,4,1130081.25
E01001376,Ealing 040B,609197,597529,620809,569998,4,599383.25
E01001377,Ealing 034B,1122000,1365995,1404079,1602421,4,1373623.75
E01001379,Ealing 034C,1232565,1343909,1147714,1155636,4,1219956
E01001380,Ealing 040C,771850,801125,834169,795050,4,800548.5
E01001381,Ealing 034D,594860,596552,638406,666897,4,624178.75
E01001382,Ealing 032B,963390,1010887,1027724,1139799,4,1035450
E01001383,Ealing 028D,536444,600286,641357,616917,4,598751
E01001384,Ealing 032C,695050,692629,690831,685946,4,691114
E01001385,Ealing 032D,694728,718005,771914,774663,4,739827.5
E01001386,Ealing 031F,947476,995230,976930,965175,4,971202.75
E01001387,Ealing 032E,722700,883700,871867,845067,4,830833.5
E01001388,Ealing 028E,447000,558571,695625,750000,4,612799
E01001389,Ealing 028F,496505,495176,526553,521089,4,509830.75
E01032572,Ealing 040D,1254611,1244278,961825,744750,4,1051366
E01032743,Ealing 010F,252523,246656,258359,262431,4,254992.25
E01032744,Ealing 010G,281192,303572,318998,334460,4,309555.5
E01001390,Enfield 036A,567905,549972,583882,557038,4,564699.25
E01001391,Enfield 036B,568083,494100,492125,527650,3,693986
E01001392,Enfield 032A,599722,562046,599455,612448,4,593417.75
E01001393,Enfield 036C,523893,555473,497069,548719,4,531288.5
E01001394,Enfield 035A,417300,432167,414692,426692,4,422712.75
E01001395,Enfield 035B,350813,395214,402857,335000,4,370971
E01001396,Enfield 036D,509414,537613,565218,572100,4,546086.25
E01001397,Enfield 035C,312000,314000,302500,339536,4,317009
E01001398,Enfield 021A,596591,594550,577767,559388,4,582074
E01001399,Enfield 021B,383571,439700,513833,536179,4,468320.75
E01001400,Enfield 021C,522085,521616,566500,553750,4,540987.75
E01001401,Enfield 016A,481500,492929,497955,523688,4,499018
E01001402,Enfield 021D,531028,526326,487187,499147,3,681229.3333
E01001403,Enfield 021E,352792,359463,375859,462375,4,387622.25
E01001404,Enfield 026A,527666,525783,547345,548654,1,2149448
E01001405,Enfield 015A,414690,398056,374711,418919,4,401594
E01001406,Enfield 015B,422667,430816,423000,471575,0,#DIV/0!
E01001407,Enfield 005A,396571,368921,389409,430526,4,396356.75
E01001408,Enfield 004A,405162,412768,419383,404069,4,410345.5
E01001409,Enfield 005B,275714,283050,302675,327460,4,297224.75
E01001410,Enfield 005C,251143,260895,300979,309892,4,280727.25
E01001411,Enfield 004B,482433,491818,475000,470143,2,959697
E01001412,Enfield 004C,660354,726045,793250,672500,4,713037.25
E01001413,Enfield 004D,540893,573071,558269,549423,3,740552
E01001414,Enfield 004E,288042,,278400,328857,4,223824.75
E01001415,Enfield 011A,464239,475344,459153,482711,4,470361.75
E01001416,Enfield 013A,740500,744568,753818,755718,4,748651
E01001417,Enfield 011B,1367991,1505741,1408042,1445991,4,1431941.25
E01001418,Enfield 011C,437093,478197,473031,548500,4,484205.25
E01001419,Enfield 020A,511033,485882,514233,500997,4,503036.25
E01001420,Enfield 020B,517667,486619,443917,455148,4,475837.75
E01001421,Enfield 020C,455390,441770,481981,502315,4,470364
E01001422,Enfield 011D,1903429,1835273,2008111,1872500,4,1904828.25
E01001423,Enfield 027A,349107,381107,359050,398000,4,371816
E01001424,Enfield 030A,259250,259000,253889,248125,4,255066
E01001425,Enfield 027B,248286,234600,,284167,4,191763.25
E01001426,Enfield 030B,267499,238000,230000,268571,4,251017.5
E01001427,Enfield 030C,,337200,,,4,84300
E01001428,Enfield 027C,325500,300429,330200,307222,4,315837.75
E01001429,Enfield 030D,,,,,4,0
E01001430,Enfield 030E,293571,291250,294000,284750,4,290892.75
E01001431,Enfield 033A,276550,244833,235570,230817,4,246942.5
E01001432,Enfield 033B,316455,334000,373900,408500,4,358213.75
E01001433,Enfield 007A,316285,320222,339000,340583,4,329022.5
E01001434,Enfield 007B,375043,373700,,,4,187185.75
E01001435,Enfield 007C,375792,374455,355818,362063,4,367032
E01001436,Enfield 007D,339583,330500,,353000,4,255770.75
E01001437,Enfield 014A,293735,273500,262861,247906,4,269500.5
E01001438,Enfield 007E,332083,329077,329455,315273,3,435296
E01001439,Enfield 006A,316955,308650,291944,276400,4,298487.25
E01001440,Enfield 012A,376533,352922,361413,332180,0,#DIV/0!
E01001441,Enfield 006B,284110,312909,317500,340000,1,1254519
E01001442,Enfield 002A,229908,246333,246181,275900,4,249580.5
E01001444,Enfield 001A,329483,347191,352125,351321,4,345030
E01001445,Enfield 003B,312862,287493,264890,256625,4,280467.5
E01001446,Enfield 001B,353406,353870,348961,344984,4,350305.25
E01001447,Enfield 003C,332346,308607,297458,305944,4,311088.75
E01001448,Enfield 003D,315590,327679,329091,315556,4,321979
E01001449,Enfield 003E,363833,353650,355730,349250,4,355615.75
E01001450,Enfield 015C,397146,388823,362285,365926,4,378545
E01001451,Enfield 017A,601861,573837,635082,627286,4,609516.5
E01001452,Enfield 017B,1237250,1106050,1020833,989863,4,1088499
E01001453,Enfield 017C,747028,854950,906500,1031765,4,885060.75
E01001454,Enfield 017D,768142,980192,1077857,864600,4,922697.75
E01001455,Enfield 021F,557029,569432,544118,538395,4,552243.5
E01001456,Enfield 022A,772000,750333,754500,777350,4,763545.75
E01001457,Enfield 010A,475013,524588,512436,518695,4,507683
E01001458,Enfield 037A,284406,278750,272679,274708,4,277635.75
E01001459,Enfield 024A,394375,412571,404500,400400,4,402961.5
E01001460,Enfield 024B,230778,287750,291090,287035,4,274163.25
E01001461,Enfield 027D,303571,303800,293111,281000,4,295370.5
E01001462,Enfield 024C,242000,,284400,270714,4,199278.5
E01001463,Enfield 031A,351000,373136,399208,406955,3,510099.6667
E01001464,Enfield 027E,,,,,4,0
E01001465,Enfield 031B,,,,334000,4,83500
E01001466,Enfield 031C,353333,347321,345545,351200,3,465799.6667
E01001467,Enfield 031D,343364,363462,371000,361286,4,359778
E01001468,Enfield 010B,471200,538033,506824,514906,4,507740.75
E01001469,Enfield 008A,456363,438821,421375,435158,4,437929.25
E01001470,Enfield 013B,582283,611397,587421,597125,4,594556.5
E01001471,Enfield 010C,346234,363825,325701,335314,4,342768.5
E01001472,Enfield 010D,410479,451784,477810,466315,4,451597
E01001473,Enfield 013C,638000,617428,657111,637527,4,637516.5
E01001474,Enfield 010E,490455,496569,479652,457921,4,481149.25
E01001475,Enfield 013D,696178,696641,704631,682970,2,1390210
E01001476,Enfield 018A,350458,340277,330556,339545,4,340209
E01001477,Enfield 018B,301089,327143,336250,337667,4,325537.25
E01001478,Enfield 016B,382909,375636,367958,366136,4,373159.75
E01001479,Enfield 023A,290313,326875,336875,354000,4,327015.75
E01001480,Enfield 024D,290310,282392,305647,294857,4,293301.5
E01001481,Enfield 018C,325877,315181,303927,320074,4,316264.75
E01001482,Enfield 023B,337167,325294,325687,315750,4,325974.5
E01001483,Enfield 025A,249469,221567,232800,259591,4,240856.75
E01001484,Enfield 016C,386750,382861,376538,374500,4,380162.25
E01001485,Enfield 025B,336000,326056,307125,317125,4,321576.5
